Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
383,T,B,2009-01-01 18:45:39,00:12:52,2009-01-01 18:58:31,2009-01-01 19:27:39,00:48:00,2009-01-01 19:46:31,2009-01-01 20:03:39,0,"[382, 362, 366, 383, 389, 362, 382, 389, -1, 366, -1, 383]","['N', 'T', 'T', 'T', 'Y', 'X', 'R', 'Q', 'M', 'I', 'C', 'B']",00:17:08,00:29:08
380,U,H,2009-01-01 18:43:22,00:46:41,2009-01-01 19:30:03,2009-01-01 19:43:22,00:18:00,2009-01-01 19:48:03,2009-01-01 20:07:22,7,"[380, 414, -1, 380, 411, 394, -1, 414, 394, -1, -1, -1, 411]","['U', 'P', 'L', 'H', 'C', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'U']",00:19:19,00:13:19
390,Q,Y,2009-01-01 18:57:15,00:23:47,2009-01-01 19:21:02,2009-01-01 19:45:15,00:30:00,2009-01-01 19:51:02,2009-01-01 20:03:15,5,"[390, 404, 405, -1, 405, 391, 404, 390, -1, -1, 391, 403, -1, -1, -1, 403]","['Q', 'Q', 'L', 'H', 'N', 'T', 'T', 'Y', 'S', 'N', 'J', 'E', 'D', 'C', 'B', 'A']",00:12:13,00:24:13
378,W,I,2009-01-01 18:41:24,00:52:27,2009-01-01 19:33:51,2009-01-01 19:35:24,00:18:00,2009-01-01 19:51:51,2009-01-01 20:05:24,9,"[378, 384, 410, 378, 384, 407, 408, 407, -1, 410, 408, 415, -1, 415]","['W', 'S', 'M', 'I', 'I', 'E', 'E', 'I', 'M', 'Q', 'W', 'X', 'R', 'L']",00:13:33,00:01:33
384,S,I,2009-01-01 18:45:54,00:47:57,2009-01-01 19:33:51,2009-01-01 19:45:54,00:18:00,2009-01-01 19:51:51,2009-01-01 20:09:54,9,"[378, 384, 410, 378, 384, 407, 408, 407, -1, 410, 408, 415, -1, 415]","['W', 'S', 'M', 'I', 'I', 'E', 'E', 'I', 'M', 'Q', 'W', 'X', 'R', 'L']",00:18:03,00:12:03
416,K,H,2009-01-01 19:33:59,00:06:12,2009-01-01 19:40:11,2009-01-01 20:09:59,00:12:00,2009-01-01 19:52:11,2009-01-01 20:27:59,8,"[379, 416, -1, 417, 419, 416, 379, -1, -1, 419, 417]","['P', 'K', 'G', 'H', 'H', 'H', 'B', 'G', 'M', 'S', 'X']",00:35:48,00:29:48
425,Y,T,2009-01-01 19:44:05,00:09:11,2009-01-01 19:53:16,2009-01-01 20:20:05,00:00:00,2009-01-01 19:53:16,2009-01-01 20:26:05,2,"[397, 426, 425, 425, -1, 424, 397, 430, 426, -1, 424, 430]","['T', 'T', 'Y', 'T', 'N', 'M', 'M', 'H', 'H', 'L', 'Q', 'U']",00:32:49,00:26:49
422,T,S,2009-01-01 19:41:28,00:06:05,2009-01-01 19:47:33,2009-01-01 20:17:28,00:06:00,2009-01-01 19:53:33,2009-01-01 20:23:28,1,"[396, 409, 422, 422, -1, 412, 396, 418, 409, 418, -1, -1, 423, -1, -1, 412, 423]","['X', 'X', 'T', 'S', 'N', 'J', 'J', 'E', 'E', 'J', 'D', 'C', 'G', 'K', 'Q', 'W', 'X']",00:29:55,00:29:55
379,P,B,2009-01-01 18:43:07,00:57:04,2009-01-01 19:40:11,2009-01-01 19:43:07,00:18:00,2009-01-01 19:58:11,2009-01-01 20:01:07,8,"[379, 416, -1, 417, 419, 416, 379, -1, -1, 419, 417]","['P', 'K', 'G', 'H', 'H', 'H', 'B', 'G', 'M', 'S', 'X']",00:02:56,00:02:56
413,G,S,2009-01-01 19:28:54,00:24:33,2009-01-01 19:53:27,2009-01-01 20:16:54,00:06:00,2009-01-01 19:59:27,2009-01-01 20:28:54,6,"[402, -1, 406, 413, 420, -1, 431, 413, 406, 402, 420, -1, -1, -1, 431]","['N', 'H', 'G', 'G', 'G', 'H', 'N', 'S', 'Y', 'Y', 'T', 'N', 'H', 'B', 'A']",00:29:27,00:23:27
407,E,I,2009-01-01 19:21:57,00:35:54,2009-01-01 19:57:51,2009-01-01 20:15:57,00:06:00,2009-01-01 20:03:51,2009-01-01 20:21:57,9,"[378, 384, 410, 378, 384, 407, 408, 407, -1, 410, 408, 415, -1, 415]","['W', 'S', 'M', 'I', 'I', 'E', 'E', 'I', 'M', 'Q', 'W', 'X', 'R', 'L']",00:18:06,00:18:06
395,Y,X,2009-01-01 19:07:25,00:50:58,2009-01-01 19:58:23,2009-01-01 20:01:25,00:06:00,2009-01-01 20:04:23,2009-01-01 20:07:25,4,"[-1, -1, -1, 395, 421, 395, 421]","['J', 'N', 'S', 'Y', 'X', 'X', 'S']",00:03:02,00:03:02
397,T,M,2009-01-01 19:10:25,00:42:51,2009-01-01 19:53:16,2009-01-01 20:04:25,00:12:00,2009-01-01 20:05:16,2009-01-01 20:16:25,2,"[397, 426, 425, 425, -1, 424, 397, 430, 426, -1, 424, 430]","['T', 'T', 'Y', 'T', 'N', 'M', 'M', 'H', 'H', 'L', 'Q', 'U']",00:11:09,00:11:09
402,N,Y,2009-01-01 19:17:25,00:36:02,2009-01-01 19:53:27,2009-01-01 19:59:25,00:12:00,2009-01-01 20:05:27,2009-01-01 20:11:25,6,"[402, -1, 406, 413, 420, -1, 431, 413, 406, 402, 420, -1, -1, -1, 431]","['N', 'H', 'G', 'G', 'G', 'H', 'N', 'S', 'Y', 'Y', 'T', 'N', 'H', 'B', 'A']",00:05:58,00:05:58
406,G,Y,2009-01-01 19:21:05,00:32:22,2009-01-01 19:53:27,2009-01-01 20:15:05,00:12:00,2009-01-01 20:05:27,2009-01-01 20:33:05,6,"[402, -1, 406, 413, 420, -1, 431, 413, 406, 402, 420, -1, -1, -1, 431]","['N', 'H', 'G', 'G', 'G', 'H', 'N', 'S', 'Y', 'Y', 'T', 'N', 'H', 'B', 'A']",00:27:38,00:21:38
396,X,J,2009-01-01 19:08:15,00:33:18,2009-01-01 19:41:33,2009-01-01 19:56:15,00:24:00,2009-01-01 20:05:33,2009-01-01 20:20:15,1,"[396, 409, 422, 422, -1, 412, 396, 418, 409, 418, -1, -1, 423, -1, -1, 412, 423]","['X', 'X', 'T', 'S', 'N', 'J', 'J', 'E', 'E', 'J', 'D', 'C', 'G', 'K', 'Q', 'W', 'X']",00:14:42,00:14:42
426,T,H,2009-01-01 19:44:52,00:08:24,2009-01-01 19:53:16,2009-01-01 20:14:52,00:18:00,2009-01-01 20:11:16,2009-01-01 20:44:52,2,"[397, 426, 425, 425, -1, 424, 397, 430, 426, -1, 424, 430]","['T', 'T', 'Y', 'T', 'N', 'M', 'M', 'H', 'H', 'L', 'Q', 'U']",00:33:36,00:21:36
420,G,T,2009-01-01 19:40:19,00:13:08,2009-01-01 19:53:27,2009-01-01 20:22:19,00:18:00,2009-01-01 20:11:27,2009-01-01 20:46:19,6,"[402, -1, 406, 413, 420, -1, 431, 413, 406, 402, 420, -1, -1, -1, 431]","['N', 'H', 'G', 'G', 'G', 'H', 'N', 'S', 'Y', 'Y', 'T', 'N', 'H', 'B', 'A']",00:34:52,00:28:52
409,X,E,2009-01-01 19:24:24,00:17:09,2009-01-01 19:41:33,2009-01-01 20:00:24,00:30:00,2009-01-01 20:11:33,2009-01-01 20:30:24,1,"[396, 409, 422, 422, -1, 412, 396, 418, 409, 418, -1, -1, 423, -1, -1, 412, 423]","['X', 'X', 'T', 'S', 'N', 'J', 'J', 'E', 'E', 'J', 'D', 'C', 'G', 'K', 'Q', 'W', 'X']",00:18:51,00:18:51
414,P,I,2009-01-01 19:30:03,00:06:00,2009-01-01 19:36:03,2009-01-01 20:06:03,00:36:00,2009-01-01 20:12:03,2009-01-01 20:42:03,7,"[380, 414, -1, 380, 411, 394, -1, 414, 394, -1, -1, -1, 411]","['U', 'P', 'L', 'H', 'C', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'U']",00:30:00,00:30:00
418,E,J,2009-01-01 19:35:06,00:37:01,2009-01-01 20:12:07,2009-01-01 20:35:06,00:00:00,2009-01-01 20:12:07,2009-01-01 20:41:06,1,"[412, 418, 418, -1, -1, 423, 440, 440, -1, -1, 412, 423]","['J', 'E', 'J', 'D', 'C', 'G', 'G', 'H', 'L', 'Q', 'W', 'X']",00:28:59,00:22:59
410,M,Q,2009-01-01 19:24:52,00:41:39,2009-01-01 20:06:31,2009-01-01 20:06:52,00:06:00,2009-01-01 20:12:31,2009-01-01 20:36:52,9,"[410, -1, 408, -1, -1, 410, 408, 415, -1, 415, 438, -1, -1, 438]","['M', 'I', 'E', 'I', 'M', 'Q', 'W', 'X', 'R', 'L', 'F', 'B', 'H', 'N']",00:24:21,00:00:21
419,H,S,2009-01-01 19:40:11,00:21:46,2009-01-01 20:01:57,2009-01-01 20:22:11,00:12:00,2009-01-01 20:13:57,2009-01-01 20:46:11,8,"[417, 419, -1, 419, 417, -1, 435, -1, 435]","['H', 'H', 'M', 'S', 'X', 'R', 'V', 'R', 'N']",00:32:14,00:20:14
394,B,E,2009-01-01 19:03:04,00:56:59,2009-01-01 20:00:03,2009-01-01 20:15:04,00:18:00,2009-01-01 20:18:03,2009-01-01 20:33:04,7,"[380, 414, -1, 380, 411, 394, -1, 414, 394, -1, -1, -1, 411]","['U', 'P', 'L', 'H', 'C', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'U']",00:15:01,00:15:01
408,E,W,2009-01-01 19:24:10,00:42:21,2009-01-01 20:06:31,2009-01-01 20:18:10,00:12:00,2009-01-01 20:18:31,2009-01-01 20:42:10,9,"[410, -1, 408, -1, -1, 410, 408, 415, -1, 415, 438, -1, -1, 438]","['M', 'I', 'E', 'I', 'M', 'Q', 'W', 'X', 'R', 'L', 'F', 'B', 'H', 'N']",00:23:39,00:11:39
421,X,S,2009-01-01 19:40:23,00:26:52,2009-01-01 20:07:15,2009-01-01 20:34:23,00:12:00,2009-01-01 20:19:15,2009-01-01 20:40:23,4,"[421, 436, 421, -1, 439, 439, -1, 436]","['X', 'T', 'S', 'M', 'Q', 'M', 'G', 'C']",00:21:08,00:27:08
434,N,E,2009-01-01 20:01:18,00:06:00,2009-01-01 20:07:18,2009-01-01 20:37:18,00:12:00,2009-01-01 20:19:18,2009-01-01 20:49:18,5,"[391, 434, 433, 403, 434, 391, -1, 433, -1, 403]","['T', 'N', 'I', 'E', 'E', 'J', 'D', 'C', 'B', 'A']",00:30:00,00:30:00
417,H,X,2009-01-01 19:34:03,00:27:54,2009-01-01 20:01:57,2009-01-01 20:22:03,00:18:00,2009-01-01 20:19:57,2009-01-01 20:52:03,8,"[417, 419, -1, 419, 417, -1, 435, -1, 435]","['H', 'H', 'M', 'S', 'X', 'R', 'V', 'R', 'N']",00:32:06,00:20:06
424,M,Q,2009-01-01 19:42:22,00:33:08,2009-01-01 20:15:30,2009-01-01 20:24:22,00:06:00,2009-01-01 20:21:30,2009-01-01 20:30:22,2,"[424, 430, 442, -1, 424, 430, -1, 442]","['M', 'H', 'N', 'M', 'Q', 'U', 'P', 'L']",00:08:52,00:08:52
391,T,J,2009-01-01 18:58:35,01:02:43,2009-01-01 20:01:18,2009-01-01 20:04:35,00:24:00,2009-01-01 20:25:18,2009-01-01 20:28:35,5,"[391, 434, 433, 403, 434, 391, -1, 433, -1, 403]","['T', 'N', 'I', 'E', 'E', 'J', 'D', 'C', 'B', 'A']",00:03:17,00:03:17
441,I,M,2009-01-01 20:13:19,00:07:37,2009-01-01 20:20:56,2009-01-01 20:49:19,00:06:00,2009-01-01 20:26:56,2009-01-01 20:55:19,6,"[431, 441, 445, 441, 445, -1, 444, 431, 446, 444, -1, -1, -1, 446]","['N', 'I', 'M', 'M', 'H', 'B', 'A', 'A', 'F', 'F', 'B', 'C', 'I', 'O']",00:28:23,00:28:23
430,H,U,2009-01-01 19:53:16,00:22:14,2009-01-01 20:15:30,2009-01-01 20:41:16,00:12:00,2009-01-01 20:27:30,2009-01-01 20:59:16,2,"[424, 430, 442, -1, 424, 430, -1, 442]","['M', 'H', 'N', 'M', 'Q', 'U', 'P', 'L']",00:31:46,00:25:46
433,I,C,2009-01-01 19:57:13,00:29:10,2009-01-01 20:26:23,2009-01-01 20:39:13,00:06:00,2009-01-01 20:32:23,2009-01-01 21:03:13,5,"[433, 403, -1, 433, -1, 403, -1, -1, 449, 449]","['I', 'E', 'D', 'C', 'B', 'A', 'F', 'K', 'Q', 'M']",00:30:50,00:12:50
445,M,H,2009-01-01 20:19:57,00:06:59,2009-01-01 20:26:56,2009-01-01 20:55:57,00:06:00,2009-01-01 20:32:56,2009-01-01 21:01:57,6,"[431, 441, 445, 441, 445, -1, 444, 431, 446, 444, -1, -1, -1, 446]","['N', 'I', 'M', 'M', 'H', 'B', 'A', 'A', 'F', 'F', 'B', 'C', 'I', 'O']",00:29:01,00:29:01
427,W,L,2009-01-01 19:46:04,00:37:30,2009-01-01 20:23:34,2009-01-01 20:40:04,00:12:00,2009-01-01 20:35:34,2009-01-01 20:52:04,3,"[432, -1, -1, 427, -1, 437, 427, 437, 432]","['J', 'N', 'R', 'W', 'Q', 'L', 'L', 'P', 'U']",00:16:30,00:16:30
440,G,H,2009-01-01 20:12:07,00:18:00,2009-01-01 20:30:07,2009-01-01 21:00:07,00:06:00,2009-01-01 20:36:07,2009-01-01 21:06:07,1,"[412, 418, 418, -1, -1, 423, 440, 440, -1, -1, 412, 423]","['J', 'E', 'J', 'D', 'C', 'G', 'G', 'H', 'L', 'Q', 'W', 'X']",00:30:00,00:30:00
429,C,R,2009-01-01 19:52:46,00:25:45,2009-01-01 20:18:31,2009-01-01 20:28:46,00:18:00,2009-01-01 20:36:31,2009-01-01 20:52:46,0,"[429, -1, 428, -1, 429, 428, 443, 443]","['C', 'I', 'O', 'N', 'R', 'R', 'X', 'Y']",00:16:15,00:10:15
428,O,R,2009-01-01 19:51:26,00:27:05,2009-01-01 20:18:31,2009-01-01 20:39:26,00:18:00,2009-01-01 20:36:31,2009-01-01 20:51:26,0,"[429, -1, 428, -1, 429, 428, 443, 443]","['C', 'I', 'O', 'N', 'R', 'R', 'X', 'Y']",00:14:55,00:20:55
439,Q,M,2009-01-01 20:07:15,00:24:00,2009-01-01 20:31:15,2009-01-01 21:01:15,00:06:00,2009-01-01 20:37:15,2009-01-01 21:07:15,4,"[421, 436, 421, -1, 439, 439, -1, 436]","['X', 'T', 'S', 'M', 'Q', 'M', 'G', 'C']",00:30:00,00:30:00
451,V,Q,2009-01-01 20:29:10,00:06:00,2009-01-01 20:35:10,2009-01-01 21:05:10,00:06:00,2009-01-01 20:41:10,2009-01-01 21:11:10,8,"[-1, 435, 447, 451, 451, 447, -1, -1, 435]","['R', 'V', 'V', 'V', 'Q', 'K', 'G', 'H', 'N']",00:30:00,00:30:00
437,L,P,2009-01-01 20:05:34,00:30:00,2009-01-01 20:35:34,2009-01-01 21:05:34,00:06:00,2009-01-01 20:41:34,2009-01-01 21:11:34,3,"[432, -1, -1, 427, -1, 437, 427, 437, 432]","['J', 'N', 'R', 'W', 'Q', 'L', 'L', 'P', 'U']",00:30:00,00:30:00
411,C,U,2009-01-01 19:27:02,00:27:01,2009-01-01 19:54:03,2009-01-01 20:27:02,00:48:00,2009-01-01 20:42:03,2009-01-01 21:03:02,7,"[380, 414, -1, 380, 411, 394, -1, 414, 394, -1, -1, -1, 411]","['U', 'P', 'L', 'H', 'C', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'U']",00:20:59,00:32:59
403,E,A,2009-01-01 19:18:47,01:07:36,2009-01-01 20:26:23,2009-01-01 20:36:47,00:18:00,2009-01-01 20:44:23,2009-01-01 21:00:47,5,"[433, 403, -1, 433, -1, 403, -1, -1, 449, 449]","['I', 'E', 'D', 'C', 'B', 'A', 'F', 'K', 'Q', 'M']",00:16:24,00:10:24
431,N,A,2009-01-01 19:53:27,00:27:29,2009-01-01 20:20:56,2009-01-01 20:23:27,00:24:00,2009-01-01 20:44:56,2009-01-01 21:05:27,6,"[431, 441, 445, 441, 445, -1, 444, 431, 446, 444, -1, -1, -1, 446]","['N', 'I', 'M', 'M', 'H', 'B', 'A', 'A', 'F', 'F', 'B', 'C', 'I', 'O']",00:20:31,00:02:31
448,T,M,2009-01-01 20:26:14,00:07:41,2009-01-01 20:33:55,2009-01-01 21:02:14,00:12:00,2009-01-01 20:45:55,2009-01-01 21:14:14,9,"[415, 448, 453, 448, 415, 438, 450, 453, -1, 438, 450]","['X', 'T', 'S', 'M', 'L', 'F', 'F', 'B', 'H', 'N', 'I']",00:28:19,00:28:19
432,J,U,2009-01-01 19:54:12,00:11:22,2009-01-01 20:05:34,2009-01-01 20:30:12,00:42:00,2009-01-01 20:47:34,2009-01-01 21:00:12,3,"[432, -1, -1, 427, -1, 437, 427, 437, 432]","['J', 'N', 'R', 'W', 'Q', 'L', 'L', 'P', 'U']",00:12:38,00:24:38
442,N,L,2009-01-01 20:15:30,00:20:08,2009-01-01 20:35:38,2009-01-01 20:45:30,00:12:00,2009-01-01 20:47:38,2009-01-01 21:09:30,2,"[442, 452, 442, -1, 454, -1, -1, 452, 454]","['N', 'R', 'L', 'F', 'A', 'B', 'C', 'I', 'J']",00:21:52,00:09:52
436,T,C,2009-01-01 20:04:49,00:08:26,2009-01-01 20:13:15,2009-01-01 20:40:49,00:36:00,2009-01-01 20:49:15,2009-01-01 21:04:49,4,"[421, 436, 421, -1, 439, 439, -1, 436]","['X', 'T', 'S', 'M', 'Q', 'M', 'G', 'C']",00:15:34,00:27:34
444,A,F,2009-01-01 20:19:26,00:25:41,2009-01-01 20:45:07,2009-01-01 21:07:26,00:06:00,2009-01-01 20:51:07,2009-01-01 21:13:26,6,"[444, 446, 444, -1, 458, -1, 446, 458]","['A', 'F', 'F', 'L', 'R', 'N', 'O', 'J']",00:22:19,00:22:19
415,X,L,2009-01-01 19:33:51,01:00:04,2009-01-01 20:33:55,2009-01-01 20:57:51,00:18:00,2009-01-01 20:51:55,2009-01-01 21:09:51,9,"[415, 448, 453, 448, 415, 438, 450, 453, -1, 438, 450]","['X', 'T', 'S', 'M', 'L', 'F', 'F', 'B', 'H', 'N', 'I']",00:17:56,00:23:56
447,V,K,2009-01-01 20:21:20,00:20:31,2009-01-01 20:41:51,2009-01-01 21:03:20,00:12:00,2009-01-01 20:53:51,2009-01-01 21:33:20,8,"[435, 447, 456, 447, 456, -1, 435]","['V', 'V', 'Q', 'K', 'G', 'H', 'N']",00:39:29,00:21:29
412,J,W,2009-01-01 19:28:21,00:43:46,2009-01-01 20:12:07,2009-01-01 20:28:21,00:42:00,2009-01-01 20:54:07,2009-01-01 20:58:21,1,"[412, 418, 418, -1, -1, 423, 440, 440, -1, -1, 412, 423]","['J', 'E', 'J', 'D', 'C', 'G', 'G', 'H', 'L', 'Q', 'W', 'X']",00:04:14,00:16:14
443,X,Y,2009-01-01 20:18:31,00:33:58,2009-01-01 20:52:29,2009-01-01 21:12:31,00:06:00,2009-01-01 20:58:29,2009-01-01 21:18:31,0,"[-1, 443, 460, 443, -1, -1, 455, 455, -1, -1, 460]","['R', 'X', 'Y', 'Y', 'S', 'R', 'V', 'U', 'P', 'K', 'G']",00:20:02,00:20:02
456,Q,G,2009-01-01 20:41:51,00:00:00,2009-01-01 20:41:51,2009-01-01 21:11:51,00:18:00,2009-01-01 20:59:51,2009-01-01 21:29:51,8,"[435, 447, 456, 447, 456, -1, 435]","['V', 'V', 'Q', 'K', 'G', 'H', 'N']",00:30:00,00:30:00
453,S,B,2009-01-01 20:33:55,00:06:00,2009-01-01 20:39:55,2009-01-01 21:09:55,00:24:00,2009-01-01 21:03:55,2009-01-01 21:33:55,9,"[415, 448, 453, 448, 415, 438, 450, 453, -1, 438, 450]","['X', 'T', 'S', 'M', 'L', 'F', 'F', 'B', 'H', 'N', 'I']",00:30:00,00:30:00
464,V,U,2009-01-01 20:51:50,00:06:24,2009-01-01 20:58:14,2009-01-01 21:27:50,00:06:00,2009-01-01 21:04:14,2009-01-01 21:33:50,3,"[464, 464, -1, 470, 470, -1, -1, 462, -1, 462]","['V', 'U', 'P', 'K', 'Q', 'M', 'S', 'Y', 'S', 'O']",00:29:36,00:29:36
461,B,F,2009-01-01 20:47:08,00:12:00,2009-01-01 20:59:08,2009-01-01 21:29:08,00:06:00,2009-01-01 21:05:08,2009-01-01 21:35:08,5,"[-1, 459, 461, 461, -1, 449, 449, -1, 459]","['C', 'H', 'B', 'F', 'K', 'Q', 'M', 'I', 'E']",00:30:00,00:30:00
435,V,N,2009-01-01 20:01:57,00:39:54,2009-01-01 20:41:51,2009-01-01 21:01:57,00:30:00,2009-01-01 21:11:51,2009-01-01 21:13:57,8,"[435, 447, 456, 447, 456, -1, 435]","['V', 'V', 'Q', 'K', 'G', 'H', 'N']",00:02:06,00:20:06
446,F,O,2009-01-01 20:20:56,00:31:00,2009-01-01 20:51:56,2009-01-01 21:20:56,00:24:00,2009-01-01 21:15:56,2009-01-01 21:44:56,6,"[446, -1, 458, -1, 465, 446, 458, -1, -1, 465]","['F', 'L', 'R', 'N', 'O', 'O', 'J', 'N', 'R', 'X']",00:29:00,00:29:00
452,R,I,2009-01-01 20:29:17,00:30:34,2009-01-01 20:59:51,2009-01-01 21:05:17,00:18:00,2009-01-01 21:17:51,2009-01-01 21:23:17,2,"[452, -1, -1, 454, -1, 472, -1, 452, 454, -1, -1, 472]","['R', 'L', 'F', 'A', 'F', 'L', 'H', 'I', 'J', 'N', 'R', 'V']",00:05:26,00:05:26
470,K,Q,2009-01-01 20:58:14,00:19:28,2009-01-01 21:17:42,2009-01-01 21:46:14,00:06:00,2009-01-01 21:23:42,2009-01-01 21:52:14,3,"[478, -1, 470, 470, -1, -1, 462, -1, 462, 478]","['U', 'P', 'K', 'Q', 'M', 'S', 'Y', 'S', 'O', 'O']",00:28:32,00:28:32
454,A,J,2009-01-01 20:35:38,00:24:13,2009-01-01 20:59:51,2009-01-01 21:29:38,00:24:00,2009-01-01 21:23:51,2009-01-01 21:53:38,2,"[452, -1, -1, 454, -1, 472, -1, 452, 454, -1, -1, 472]","['R', 'L', 'F', 'A', 'F', 'L', 'H', 'I', 'J', 'N', 'R', 'V']",00:29:47,00:29:47
473,I,L,2009-01-01 21:00:18,00:12:00,2009-01-01 21:12:18,2009-01-01 21:42:18,00:12:00,2009-01-01 21:24:18,2009-01-01 21:54:18,4,"[-1, 463, 473, -1, 471, 473, 466, 463, 471, 466]","['C', 'D', 'I', 'H', 'L', 'L', 'F', 'B', 'C', 'D']",00:30:00,00:30:00
479,Q,P,2009-01-01 21:06:54,00:14:43,2009-01-01 21:21:37,2009-01-01 21:48:54,00:06:00,2009-01-01 21:27:37,2009-01-01 21:54:54,7,"[457, 483, 468, 479, 457, 479, -1, -1, 468, 484, -1, 480, 483, -1, 480, -1, -1, 484]","['X', 'R', 'Q', 'Q', 'P', 'P', 'L', 'M', 'S', 'T', 'N', 'J', 'J', 'N', 'R', 'L', 'F', 'B']",00:27:17,00:27:17
457,X,P,2009-01-01 20:43:24,00:26:13,2009-01-01 21:09:37,2009-01-01 21:31:24,00:18:00,2009-01-01 21:27:37,2009-01-01 21:49:24,7,"[457, 483, 468, 479, 457, 479, -1, -1, 468, 484, -1, 480, 483, -1, 480, -1, -1, 484]","['X', 'R', 'Q', 'Q', 'P', 'P', 'L', 'M', 'S', 'T', 'N', 'J', 'J', 'N', 'R', 'L', 'F', 'B']",00:21:47,00:21:47
423,G,X,2009-01-01 19:41:33,01:16:17,2009-01-01 20:57:50,2009-01-01 21:05:33,00:30:00,2009-01-01 21:27:50,2009-01-01 21:29:33,1,"[423, -1, 469, 467, -1, 423, -1, 467, -1, 469]","['G', 'H', 'N', 'O', 'S', 'X', 'R', 'L', 'F', 'A']",00:01:43,00:07:43
438,F,N,2009-01-01 20:06:31,01:03:36,2009-01-01 21:10:07,2009-01-01 21:12:31,00:18:00,2009-01-01 21:28:07,2009-01-01 21:30:31,9,"[438, 450, -1, 482, 477, 481, 438, 450, 482, 477, -1, 481, 485, 486, 486, 485]","['F', 'F', 'B', 'H', 'N', 'N', 'N', 'I', 'M', 'G', 'K', 'Q', 'U', 'V', 'R', 'M']",00:02:24,00:02:24
449,Q,M,2009-01-01 20:26:23,00:56:02,2009-01-01 21:22:25,2009-01-01 21:32:23,00:06:00,2009-01-01 21:28:25,2009-01-01 21:38:23,5,"[459, -1, 449, 449, -1, 488, 459, -1, -1, -1, 488]","['H', 'L', 'Q', 'M', 'H', 'D', 'E', 'D', 'H', 'L', 'P']",00:09:58,00:09:58
474,X,V,2009-01-01 21:02:11,00:09:34,2009-01-01 21:11:45,2009-01-01 21:38:11,00:18:00,2009-01-01 21:29:45,2009-01-01 21:50:11,0,"[460, 476, 474, -1, 455, 474, 487, 455, -1, 489, 460, 475, 487, 476, -1, -1, 475, -1, 489]","['Y', 'Y', 'X', 'R', 'V', 'V', 'U', 'U', 'Q', 'M', 'G', 'F', 'F', 'K', 'G', 'M', 'S', 'N', 'J']",00:20:26,00:26:26
490,R,X,2009-01-01 21:11:56,00:12:50,2009-01-01 21:24:46,2009-01-01 21:47:56,00:06:00,2009-01-01 21:30:46,2009-01-01 21:53:56,8,"[490, 493, 497, 498, 500, 492, 490, -1, -1, 493, -1, 497, 491, 492, 491, 498, 500]","['R', 'R', 'R', 'R', 'R', 'X', 'X', 'R', 'L', 'P', 'K', 'G', 'C', 'C', 'I', 'E', 'J']",00:23:10,00:23:10
458,R,J,2009-01-01 20:45:07,00:34:43,2009-01-01 21:19:50,2009-01-01 21:33:07,00:12:00,2009-01-01 21:31:50,2009-01-01 21:51:07,6,"[458, -1, 465, 495, 494, 458, 496, 496, 495, -1, 494, 465]","['R', 'N', 'O', 'N', 'J', 'J', 'I', 'C', 'G', 'M', 'S', 'X']",00:19:17,00:13:17
450,F,I,2009-01-01 20:27:14,00:42:53,2009-01-01 21:10:07,2009-01-01 21:27:14,00:24:00,2009-01-01 21:34:07,2009-01-01 21:51:14,9,"[438, 450, -1, 482, 477, 481, 438, 450, 482, 477, -1, 481, 485, 486, 486, 485]","['F', 'F', 'B', 'H', 'N', 'N', 'N', 'I', 'M', 'G', 'K', 'Q', 'U', 'V', 'R', 'M']",00:17:07,00:17:07
455,V,U,2009-01-01 20:38:15,00:51:30,2009-01-01 21:29:45,2009-01-01 21:44:15,00:06:00,2009-01-01 21:35:45,2009-01-01 21:50:15,0,"[460, 476, 474, -1, 455, 474, 487, 455, -1, 489, 460, 475, 487, 476, -1, -1, 475, -1, 489]","['Y', 'Y', 'X', 'R', 'V', 'V', 'U', 'U', 'Q', 'M', 'G', 'F', 'F', 'K', 'G', 'M', 'S', 'N', 'J']",00:14:30,00:14:30
463,D,B,2009-01-01 20:50:53,00:15:25,2009-01-01 21:06:18,2009-01-01 21:26:53,00:30:00,2009-01-01 21:36:18,2009-01-01 21:38:53,4,"[-1, 463, 473, -1, 471, 473, 466, 463, 471, 466]","['C', 'D', 'I', 'H', 'L', 'L', 'F', 'B', 'C', 'D']",00:02:35,00:20:35
467,O,L,2009-01-01 20:55:21,00:20:29,2009-01-01 21:15:50,2009-01-01 21:55:21,00:24:00,2009-01-01 21:39:50,2009-01-01 22:13:21,1,"[423, -1, 469, 467, -1, 423, -1, 467, -1, 469]","['G', 'H', 'N', 'O', 'S', 'X', 'R', 'L', 'F', 'A']",00:33:31,00:39:31
