Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
462,C,Q,2009-01-01 16:49:32,00:00:00,2009-01-01 16:49:32,2009-01-01 17:19:32,00:30:00,2009-01-01 17:19:32,2009-01-01 17:49:32,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:30:00,00:30:00
452,M,V,2009-01-01 16:38:58,00:28:36,2009-01-01 17:07:34,2009-01-01 17:14:58,00:12:00,2009-01-01 17:19:34,2009-01-01 17:32:58,5,"[452, 448, -1, 454, 452, 476, 448, -1, 464, 449, 454, 464, 449, 476]","['M', 'L', 'P', 'U', 'V', 'W', 'W', 'S', 'O', 'J', 'I', 'M', 'G', 'F']",00:13:24,00:07:24
416,T,P,2009-01-01 16:02:43,00:41:27,2009-01-01 16:44:10,2009-01-01 16:50:43,00:36:00,2009-01-01 17:20:10,2009-01-01 17:20:43,8,"[416, 457, -1, 456, -1, 456, 416, -1, -1, 458, -1, 457, -1, -1, 458]","['T', 'N', 'R', 'X', 'R', 'V', 'P', 'K', 'F', 'B', 'C', 'D', 'C', 'G', 'K']",00:00:33,00:06:33
403,C,V,2009-01-01 15:45:12,01:04:20,2009-01-01 16:49:32,2009-01-01 16:57:12,00:36:00,2009-01-01 17:25:32,2009-01-01 17:33:12,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:07:40,00:07:40
448,L,W,2009-01-01 16:36:50,00:30:44,2009-01-01 17:07:34,2009-01-01 17:18:50,00:18:00,2009-01-01 17:25:34,2009-01-01 17:30:50,5,"[452, 448, -1, 454, 452, 476, 448, -1, 464, 449, 454, 464, 449, 476]","['M', 'L', 'P', 'U', 'V', 'W', 'W', 'S', 'O', 'J', 'I', 'M', 'G', 'F']",00:05:16,00:11:16
426,O,A,2009-01-01 16:15:47,00:22:07,2009-01-01 16:37:54,2009-01-01 17:03:47,00:48:00,2009-01-01 17:25:54,2009-01-01 17:51:47,6,"[370, -1, 426, 436, 415, 370, 421, 419, 423, 421, 423, -1, 431, 433, 415, 436, 424, 426, 419, -1, -1, 433, 431, 424]","['E', 'I', 'O', 'O', 'T', 'T', 'X', 'S', 'S', 'S', 'N', 'H', 'B', 'B', 'B', 'B', 'F', 'A', 'A', 'F', 'K', 'Q', 'W', 'X']",00:25:53,00:25:53
419,S,A,2009-01-01 16:06:07,00:49:47,2009-01-01 16:55:54,2009-01-01 17:06:07,00:30:00,2009-01-01 17:25:54,2009-01-01 17:30:07,6,"[370, -1, 426, 436, 415, 370, 421, 419, 423, 421, 423, -1, 431, 433, 415, 436, 424, 426, 419, -1, -1, 433, 431, 424]","['E', 'I', 'O', 'O', 'T', 'T', 'X', 'S', 'S', 'S', 'N', 'H', 'B', 'B', 'B', 'B', 'F', 'A', 'A', 'F', 'K', 'Q', 'W', 'X']",00:04:13,00:10:13
472,I,H,2009-01-01 17:04:03,00:00:00,2009-01-01 17:04:03,2009-01-01 17:34:03,00:24:00,2009-01-01 17:28:03,2009-01-01 17:58:03,7,"[472, 460, 471, -1, 469, 472, 471, 463, 460, 469, -1, -1, 463]","['I', 'J', 'O', 'I', 'H', 'H', 'L', 'P', 'V', 'Q', 'L', 'H', 'D']",00:30:00,00:30:00
473,C,M,2009-01-01 17:04:49,00:13:15,2009-01-01 17:18:04,2009-01-01 18:22:49,00:12:00,2009-01-01 17:30:04,2009-01-01 18:34:49,4,"[411, -1, 473, 475, 473, -1, 411, 475]","['K', 'G', 'C', 'I', 'M', 'S', 'Y', 'T']",01:04:45,01:04:45
470,J,X,2009-01-01 17:01:55,00:06:00,2009-01-01 17:07:55,2009-01-01 17:37:55,00:24:00,2009-01-01 17:31:55,2009-01-01 18:01:55,2,"[-1, 470, -1, 465, 467, 470, -1, -1, 465, 467, 466, -1, -1, 466]","['E', 'J', 'N', 'T', 'S', 'X', 'R', 'M', 'I', 'C', 'B', 'H', 'N', 'T']",00:30:00,00:30:00
468,A,L,2009-01-01 17:00:53,00:19:40,2009-01-01 17:20:33,2009-01-01 17:42:53,00:12:00,2009-01-01 17:32:33,2009-01-01 17:54:53,0,"[-1, 468, -1, 477, 468, 479, -1, 439, 477, 479, -1, 439]","['F', 'A', 'F', 'L', 'L', 'R', 'N', 'J', 'D', 'H', 'L', 'P']",00:22:20,00:22:20
471,O,L,2009-01-01 17:03:55,00:12:08,2009-01-01 17:16:03,2009-01-01 17:45:55,00:18:00,2009-01-01 17:34:03,2009-01-01 18:03:55,7,"[472, 460, 471, -1, 469, 472, 471, 463, 460, 469, -1, -1, 463]","['I', 'J', 'O', 'I', 'H', 'H', 'L', 'P', 'V', 'Q', 'L', 'H', 'D']",00:29:52,00:29:52
400,U,T,2009-01-01 15:42:02,01:28:53,2009-01-01 17:10:55,2009-01-01 17:12:02,00:24:00,2009-01-01 17:34:55,2009-01-01 17:36:02,1,"[-1, 400, -1, -1, 474, 400, -1, 474]","['Q', 'U', 'Q', 'M', 'N', 'T', 'N', 'J']",00:01:07,00:01:07
457,N,D,2009-01-01 16:44:02,00:40:15,2009-01-01 17:24:17,2009-01-01 17:32:02,00:12:00,2009-01-01 17:36:17,2009-01-01 18:08:02,8,"[457, 482, 480, 457, 481, 458, 483, 485, 480, -1, 481, 482, -1, 458, 483, -1, 485]","['N', 'N', 'J', 'D', 'C', 'B', 'B', 'H', 'N', 'R', 'W', 'W', 'Q', 'K', 'K', 'G', 'C']",00:31:45,00:07:45
437,V,Q,2009-01-01 16:27:31,00:58:01,2009-01-01 17:25:32,2009-01-01 17:45:31,00:12:00,2009-01-01 17:37:32,2009-01-01 17:51:31,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:13:59,00:19:59
461,U,Q,2009-01-01 16:47:08,00:44:24,2009-01-01 17:31:32,2009-01-01 17:59:08,00:06:00,2009-01-01 17:37:32,2009-01-01 18:05:08,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:27:36,00:27:36
488,G,A,2009-01-01 17:26:45,00:09:08,2009-01-01 17:35:53,2009-01-01 18:02:45,00:06:00,2009-01-01 17:41:53,2009-01-01 18:08:45,6,"[431, 433, 424, 488, 498, 488, -1, -1, 489, 433, 431, 424, -1, 490, 489, 498, -1, 490]","['B', 'B', 'F', 'G', 'B', 'A', 'F', 'K', 'Q', 'Q', 'W', 'X', 'S', 'O', 'O', 'N', 'R', 'X']",00:26:52,00:26:52
411,K,Y,2009-01-01 15:56:30,01:09:34,2009-01-01 17:06:04,2009-01-01 17:08:30,00:36:00,2009-01-01 17:42:04,2009-01-01 17:44:30,4,"[411, -1, 473, 475, 473, -1, 411, 475]","['K', 'G', 'C', 'I', 'M', 'S', 'Y', 'T']",00:02:26,00:02:26
440,U,V,2009-01-01 16:32:10,00:59:22,2009-01-01 17:31:32,2009-01-01 17:56:10,00:12:00,2009-01-01 17:43:32,2009-01-01 18:08:10,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:24:38,00:24:38
492,X,R,2009-01-01 17:32:17,00:00:00,2009-01-01 17:32:17,2009-01-01 18:02:17,00:12:00,2009-01-01 17:44:17,2009-01-01 18:14:17,2,"[465, 467, 492, 492, -1, 465, 467, 466, -1, -1, 466]","['T', 'S', 'X', 'R', 'M', 'I', 'C', 'B', 'H', 'N', 'T']",00:30:00,00:30:00
474,N,J,2009-01-01 17:04:55,00:35:02,2009-01-01 17:39:57,2009-01-01 17:58:55,00:06:00,2009-01-01 17:45:57,2009-01-01 18:16:55,1,"[474, 496, 474, 497, -1, -1, 501, 500, 496, 499, -1, 497, 501, -1, 500, -1, 499]","['N', 'N', 'J', 'E', 'D', 'H', 'L', 'P', 'P', 'U', 'Q', 'R', 'R', 'L', 'H', 'I', 'O']",00:30:58,00:18:58
460,J,V,2009-01-01 16:46:18,00:23:45,2009-01-01 17:10:03,2009-01-01 17:28:18,00:36:00,2009-01-01 17:46:03,2009-01-01 17:46:18,7,"[472, 460, 471, -1, 469, 472, 471, 463, 460, 469, -1, -1, 463]","['I', 'J', 'O', 'I', 'H', 'H', 'L', 'P', 'V', 'Q', 'L', 'H', 'D']",00:00:15,00:18:15
445,U,P,2009-01-01 16:35:02,00:56:30,2009-01-01 17:31:32,2009-01-01 17:59:02,00:18:00,2009-01-01 17:49:32,2009-01-01 18:17:02,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:27:30,00:27:30
454,U,I,2009-01-01 16:40:29,00:27:05,2009-01-01 17:07:34,2009-01-01 17:34:29,00:42:00,2009-01-01 17:49:34,2009-01-01 18:10:29,5,"[452, 448, -1, 454, 452, 476, 448, -1, 464, 449, 454, 464, 449, 476]","['M', 'L', 'P', 'U', 'V', 'W', 'W', 'S', 'O', 'J', 'I', 'M', 'G', 'F']",00:20:55,00:26:55
469,H,Q,2009-01-01 17:01:21,00:26:42,2009-01-01 17:28:03,2009-01-01 17:49:21,00:24:00,2009-01-01 17:52:03,2009-01-01 18:13:21,7,"[472, 460, 471, -1, 469, 472, 471, 463, 460, 469, -1, -1, 463]","['I', 'J', 'O', 'I', 'H', 'H', 'L', 'P', 'V', 'Q', 'L', 'H', 'D']",00:21:18,00:21:18
464,O,M,2009-01-01 16:53:20,00:44:14,2009-01-01 17:37:34,2009-01-01 17:59:20,00:18:00,2009-01-01 17:55:34,2009-01-01 18:17:20,5,"[452, 448, -1, 454, 452, 476, 448, -1, 464, 449, 454, 464, 449, 476]","['M', 'L', 'P', 'U', 'V', 'W', 'W', 'S', 'O', 'J', 'I', 'M', 'G', 'F']",00:21:46,00:21:46
465,T,I,2009-01-01 16:57:00,00:35:17,2009-01-01 17:32:17,2009-01-01 17:45:00,00:24:00,2009-01-01 17:56:17,2009-01-01 17:57:00,2,"[465, 467, 492, 492, -1, 465, 467, 466, -1, -1, 466]","['T', 'S', 'X', 'R', 'M', 'I', 'C', 'B', 'H', 'N', 'T']",00:00:43,00:12:43
477,L,D,2009-01-01 17:10:52,00:23:44,2009-01-01 17:34:36,2009-01-01 17:58:52,00:24:00,2009-01-01 17:58:36,2009-01-01 18:10:52,0,"[477, 479, -1, 439, 495, 477, 479, -1, 439, -1, 495]","['L', 'R', 'N', 'J', 'D', 'D', 'H', 'L', 'P', 'K', 'F']",00:12:16,00:24:16
422,D,P,2009-01-01 16:10:36,00:54:27,2009-01-01 17:05:03,2009-01-01 17:28:36,00:54:00,2009-01-01 17:59:03,2009-01-01 18:04:36,3,"[399, 409, 425, -1, -1, 412, 425, 422, 412, 399, 409, -1, -1, 455, -1, -1, -1, 422, 455]","['P', 'P', 'P', 'K', 'G', 'C', 'C', 'D', 'D', 'E', 'J', 'N', 'S', 'Y', 'S', 'M', 'L', 'P', 'K']",00:05:33,00:23:33
433,B,Q,2009-01-01 16:23:26,01:12:27,2009-01-01 17:35:53,2009-01-01 17:41:26,00:24:00,2009-01-01 17:59:53,2009-01-01 18:11:26,6,"[431, 433, 424, 488, 498, 488, -1, -1, 489, 433, 431, 424, -1, 490, 489, 498, -1, 490]","['B', 'B', 'F', 'G', 'B', 'A', 'F', 'K', 'Q', 'Q', 'W', 'X', 'S', 'O', 'O', 'N', 'R', 'X']",00:11:33,00:05:33
449,J,G,2009-01-01 16:37:35,01:05:59,2009-01-01 17:43:34,2009-01-01 17:49:35,00:18:00,2009-01-01 18:01:34,2009-01-01 18:07:35,5,"[452, 448, -1, 454, 452, 476, 448, -1, 464, 449, 454, 464, 449, 476]","['M', 'L', 'P', 'U', 'V', 'W', 'W', 'S', 'O', 'J', 'I', 'M', 'G', 'F']",00:06:01,00:06:01
480,J,N,2009-01-01 17:20:31,00:29:28,2009-01-01 17:49:59,2009-01-01 18:20:31,00:12:00,2009-01-01 18:01:59,2009-01-01 18:26:31,8,"[482, 480, -1, 481, 458, 483, 485, 480, -1, 481, 482, -1, 515, -1, 458, 483, -1, 485, 515]","['N', 'J', 'D', 'C', 'B', 'B', 'H', 'N', 'R', 'W', 'W', 'Q', 'U', 'P', 'K', 'K', 'G', 'C', 'D']",00:24:32,00:30:32
467,S,C,2009-01-01 16:59:08,00:33:09,2009-01-01 17:32:17,2009-01-01 17:53:08,00:30:00,2009-01-01 18:02:17,2009-01-01 18:11:08,2,"[465, 467, 492, 492, -1, 465, 467, 466, -1, -1, 466]","['T', 'S', 'X', 'R', 'M', 'I', 'C', 'B', 'H', 'N', 'T']",00:08:51,00:20:51
475,I,T,2009-01-01 17:06:04,00:40:27,2009-01-01 17:46:31,2009-01-01 17:54:04,00:18:00,2009-01-01 18:04:31,2009-01-01 18:18:04,4,"[475, 503, 504, 508, 475, 506, 508, -1, -1, 505, 504, 506, -1, 503, -1, -1, 505]","['I', 'I', 'J', 'O', 'T', 'Y', 'S', 'M', 'G', 'B', 'A', 'A', 'F', 'K', 'G', 'C', 'D']",00:13:33,00:07:33
479,R,H,2009-01-01 17:14:33,00:26:03,2009-01-01 17:40:36,2009-01-01 18:08:33,00:24:00,2009-01-01 18:04:36,2009-01-01 18:32:33,0,"[477, 479, -1, 439, 495, 477, 479, -1, 439, -1, 495]","['L', 'R', 'N', 'J', 'D', 'D', 'H', 'L', 'P', 'K', 'F']",00:27:57,00:27:57
431,B,W,2009-01-01 16:21:57,01:13:56,2009-01-01 17:35:53,2009-01-01 17:39:57,00:30:00,2009-01-01 18:05:53,2009-01-01 18:15:57,6,"[431, 433, 424, 488, 498, 488, -1, -1, 489, 433, 431, 424, -1, 490, 489, 498, -1, 490]","['B', 'B', 'F', 'G', 'B', 'A', 'F', 'K', 'Q', 'Q', 'W', 'X', 'S', 'O', 'O', 'N', 'R', 'X']",00:10:04,00:04:04
476,W,F,2009-01-01 17:07:34,00:18:00,2009-01-01 17:25:34,2009-01-01 17:55:34,00:42:00,2009-01-01 18:07:34,2009-01-01 18:37:34,5,"[452, 448, -1, 454, 452, 476, 448, -1, 464, 449, 454, 464, 449, 476]","['M', 'L', 'P', 'U', 'V', 'W', 'W', 'S', 'O', 'J', 'I', 'M', 'G', 'F']",00:30:00,00:30:00
463,P,D,2009-01-01 16:51:44,00:48:19,2009-01-01 17:40:03,2009-01-01 17:57:44,00:30:00,2009-01-01 18:10:03,2009-01-01 18:15:44,7,"[472, 460, 471, -1, 469, 472, 471, 463, 460, 469, -1, -1, 463]","['I', 'J', 'O', 'I', 'H', 'H', 'L', 'P', 'V', 'Q', 'L', 'H', 'D']",00:05:41,00:17:41
424,F,X,2009-01-01 16:12:14,01:23:39,2009-01-01 17:35:53,2009-01-01 17:42:14,00:36:00,2009-01-01 18:11:53,2009-01-01 18:12:14,6,"[431, 433, 424, 488, 498, 488, -1, -1, 489, 433, 431, 424, -1, 490, 489, 498, -1, 490]","['B', 'B', 'F', 'G', 'B', 'A', 'F', 'K', 'Q', 'Q', 'W', 'X', 'S', 'O', 'O', 'N', 'R', 'X']",00:00:21,00:06:21
496,N,P,2009-01-01 17:35:33,00:20:11,2009-01-01 17:55:44,2009-01-01 18:05:33,00:18:00,2009-01-01 18:13:44,2009-01-01 18:35:33,1,"[496, -1, 497, -1, -1, 501, 517, 500, 496, 499, -1, 497, 501, 517, -1, 499, -1, 500, -1, 518, 518]","['N', 'I', 'E', 'D', 'H', 'L', 'L', 'P', 'P', 'U', 'Q', 'R', 'R', 'W', 'S', 'O', 'I', 'H', 'B', 'F', 'L']",00:21:49,00:09:49
482,N,W,2009-01-01 17:22:09,00:27:50,2009-01-01 17:49:59,2009-01-01 17:52:09,00:24:00,2009-01-01 18:13:59,2009-01-01 18:40:09,8,"[482, 480, -1, 481, 458, 483, 485, 480, -1, 481, 482, -1, 515, -1, 458, 483, -1, 485, 515]","['N', 'J', 'D', 'C', 'B', 'B', 'H', 'N', 'R', 'W', 'W', 'Q', 'U', 'P', 'K', 'K', 'G', 'C', 'D']",00:26:10,00:02:10
481,C,W,2009-01-01 17:20:32,00:29:27,2009-01-01 17:49:59,2009-01-01 18:08:32,00:24:00,2009-01-01 18:13:59,2009-01-01 18:38:32,8,"[482, 480, -1, 481, 458, 483, 485, 480, -1, 481, 482, -1, 515, -1, 458, 483, -1, 485, 515]","['N', 'J', 'D', 'C', 'B', 'B', 'H', 'N', 'R', 'W', 'W', 'Q', 'U', 'P', 'K', 'K', 'G', 'C', 'D']",00:24:33,00:18:33
508,O,S,2009-01-01 17:46:31,00:12:00,2009-01-01 17:58:31,2009-01-01 18:28:31,00:18:00,2009-01-01 18:16:31,2009-01-01 18:46:31,4,"[475, 503, 504, 508, 475, 506, 508, -1, -1, 505, 504, 506, -1, 503, -1, -1, 505]","['I', 'I', 'J', 'O', 'T', 'Y', 'S', 'M', 'G', 'B', 'A', 'A', 'F', 'K', 'G', 'C', 'D']",00:30:00,00:30:00
439,J,P,2009-01-01 16:30:13,01:22:23,2009-01-01 17:52:36,2009-01-01 17:54:13,00:24:00,2009-01-01 18:16:36,2009-01-01 18:18:13,0,"[477, 479, -1, 439, 495, 477, 479, -1, 439, -1, 495]","['L', 'R', 'N', 'J', 'D', 'D', 'H', 'L', 'P', 'K', 'F']",00:01:37,00:01:37
489,Q,O,2009-01-01 17:28:45,00:31:08,2009-01-01 17:59:53,2009-01-01 18:28:45,00:24:00,2009-01-01 18:23:53,2009-01-01 18:52:45,6,"[431, 433, 424, 488, 498, 488, -1, -1, 489, 433, 431, 424, -1, 490, 489, 498, -1, 490]","['B', 'B', 'F', 'G', 'B', 'A', 'F', 'K', 'Q', 'Q', 'W', 'X', 'S', 'O', 'O', 'N', 'R', 'X']",00:28:52,00:28:52
455,Y,K,2009-01-01 16:41:03,01:19:34,2009-01-01 18:00:37,2009-01-01 18:05:03,00:24:00,2009-01-01 18:24:37,2009-01-01 18:35:03,3,"[455, -1, -1, -1, 522, 455, 523, -1, -1, 523, -1, -1, -1, 522]","['Y', 'S', 'M', 'G', 'K', 'K', 'F', 'K', 'P', 'U', 'Q', 'M', 'I', 'J']",00:10:26,00:04:26
444,X,N,2009-01-01 16:33:07,01:34:25,2009-01-01 18:07:32,2009-01-01 18:21:07,00:18:00,2009-01-01 18:25:32,2009-01-01 18:39:07,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:13:35,00:13:35
559,E,D,2009-01-01 18:26:56,00:00:24,2009-01-01 18:27:20,2009-01-01 18:56:56,00:00:00,2009-01-01 18:27:20,2009-01-01 18:56:56,0,"[495, 545, 559, 559, 545, -1, 547, 495, 547, -1, -1, -1, 546, 560, -1, 546, 560]","['D', 'E', 'E', 'D', 'C', 'G', 'L', 'F', 'B', 'F', 'K', 'P', 'U', 'U', 'Q', 'M', 'R']",00:29:36,00:29:36
466,B,T,2009-01-01 16:58:10,01:11:43,2009-01-01 18:09:53,2009-01-01 18:10:10,00:18:00,2009-01-01 18:27:53,2009-01-01 18:28:10,2,"[466, -1, -1, 466, -1, -1, -1, 531, 533, 533, -1, 531]","['B', 'H', 'N', 'T', 'N', 'M', 'Q', 'U', 'U', 'V', 'R', 'S']",00:00:17,00:00:17
498,B,N,2009-01-01 17:35:53,00:00:00,2009-01-01 17:35:53,2009-01-01 18:05:53,00:54:00,2009-01-01 18:29:53,2009-01-01 18:59:53,6,"[431, 433, 424, 488, 498, 488, -1, -1, 489, 433, 431, 424, -1, 490, 489, 498, -1, 490]","['B', 'B', 'F', 'G', 'B', 'A', 'F', 'K', 'Q', 'Q', 'W', 'X', 'S', 'O', 'O', 'N', 'R', 'X']",00:30:00,00:30:00
501,L,R,2009-01-01 17:39:57,00:27:47,2009-01-01 18:07:44,2009-01-01 18:39:57,00:24:00,2009-01-01 18:31:44,2009-01-01 19:03:57,1,"[496, -1, 497, -1, -1, 501, 517, 500, 496, 499, -1, 497, 501, 517, -1, 499, -1, 500, -1, 518, 518]","['N', 'I', 'E', 'D', 'H', 'L', 'L', 'P', 'P', 'U', 'Q', 'R', 'R', 'W', 'S', 'O', 'I', 'H', 'B', 'F', 'L']",00:32:13,00:32:13
497,E,R,2009-01-01 17:35:47,00:19:57,2009-01-01 17:55:44,2009-01-01 18:17:47,00:36:00,2009-01-01 18:31:44,2009-01-01 18:35:47,1,"[496, -1, 497, -1, -1, 501, 517, 500, 496, 499, -1, 497, 501, 517, -1, 499, -1, 500, -1, 518, 518]","['N', 'I', 'E', 'D', 'H', 'L', 'L', 'P', 'P', 'U', 'Q', 'R', 'R', 'W', 'S', 'O', 'I', 'H', 'B', 'F', 'L']",00:04:03,00:22:03
545,E,C,2009-01-01 18:19:08,00:08:12,2009-01-01 18:27:20,2009-01-01 19:31:08,00:06:00,2009-01-01 18:33:20,2009-01-01 19:43:08,0,"[495, 545, 559, 559, 545, -1, 547, 495, 547, -1, -1, -1, 546, 560, -1, 546, 560]","['D', 'E', 'E', 'D', 'C', 'G', 'L', 'F', 'B', 'F', 'K', 'P', 'U', 'U', 'Q', 'M', 'R']",01:09:48,01:03:48
442,Y,L,2009-01-01 16:32:54,01:40:38,2009-01-01 18:13:32,2009-01-01 18:26:54,00:24:00,2009-01-01 18:37:32,2009-01-01 18:44:54,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:07:22,00:13:22
517,L,W,2009-01-01 17:53:19,00:14:25,2009-01-01 18:07:44,2009-01-01 18:35:19,00:30:00,2009-01-01 18:37:44,2009-01-01 19:05:19,1,"[496, -1, 497, -1, -1, 501, 517, 500, 496, 499, -1, 497, 501, 517, -1, 499, -1, 500, -1, 518, 518]","['N', 'I', 'E', 'D', 'H', 'L', 'L', 'P', 'P', 'U', 'Q', 'R', 'R', 'W', 'S', 'O', 'I', 'H', 'B', 'F', 'L']",00:27:35,00:27:35
458,B,K,2009-01-01 16:44:10,01:05:49,2009-01-01 17:49:59,2009-01-01 18:08:10,00:48:00,2009-01-01 18:37:59,2009-01-01 18:38:10,8,"[482, 480, -1, 481, 458, 483, 485, 480, -1, 481, 482, -1, 515, -1, 458, 483, -1, 485, 515]","['N', 'J', 'D', 'C', 'B', 'B', 'H', 'N', 'R', 'W', 'W', 'Q', 'U', 'P', 'K', 'K', 'G', 'C', 'D']",00:00:11,00:18:11
483,B,K,2009-01-01 17:22:52,00:27:07,2009-01-01 17:49:59,2009-01-01 18:16:52,00:48:00,2009-01-01 18:37:59,2009-01-01 18:52:52,8,"[482, 480, -1, 481, 458, 483, 485, 480, -1, 481, 482, -1, 515, -1, 458, 483, -1, 485, 515]","['N', 'J', 'D', 'C', 'B', 'B', 'H', 'N', 'R', 'W', 'W', 'Q', 'U', 'P', 'K', 'K', 'G', 'C', 'D']",00:14:53,00:26:53
504,J,A,2009-01-01 17:42:25,00:34:08,2009-01-01 18:16:33,2009-01-01 18:18:25,00:24:00,2009-01-01 18:40:33,2009-01-01 19:06:25,4,"[503, 504, -1, -1, 506, -1, 542, -1, 505, 504, 506, -1, 503, 542, -1, 505]","['I', 'J', 'N', 'S', 'Y', 'S', 'N', 'H', 'B', 'A', 'A', 'F', 'K', 'L', 'H', 'D']",00:25:52,00:01:52
506,Y,A,2009-01-01 17:43:51,00:32:42,2009-01-01 18:16:33,2009-01-01 18:37:51,00:24:00,2009-01-01 18:40:33,2009-01-01 19:07:51,4,"[503, 504, -1, -1, 506, -1, 542, -1, 505, 504, 506, -1, 503, 542, -1, 505]","['I', 'J', 'N', 'S', 'Y', 'S', 'N', 'H', 'B', 'A', 'A', 'F', 'K', 'L', 'H', 'D']",00:27:18,00:21:18
453,I,A,2009-01-01 16:40:10,00:15:22,2009-01-01 16:55:32,2009-01-01 17:28:10,01:54:00,2009-01-01 18:49:32,2009-01-01 19:22:10,9,"[403, 380, 408, 462, 453, 380, -1, -1, 408, 462, 437, 403, 440, 445, 461, 437, 461, 440, 445, -1, -1, 444, 442, -1, 444, -1, 442, -1, 453]","['C', 'B', 'B', 'C', 'I', 'E', 'I', 'M', 'Q', 'Q', 'V', 'V', 'U', 'U', 'U', 'Q', 'Q', 'V', 'P', 'L', 'R', 'X', 'Y', 'S', 'N', 'H', 'L', 'F', 'A']",00:32:38,00:32:38
485,H,C,2009-01-01 17:24:17,00:31:42,2009-01-01 17:55:59,2009-01-01 18:24:17,00:54:00,2009-01-01 18:49:59,2009-01-01 19:06:17,8,"[482, 480, -1, 481, 458, 483, 485, 480, -1, 481, 482, -1, 515, -1, 458, 483, -1, 485, 515]","['N', 'J', 'D', 'C', 'B', 'B', 'H', 'N', 'R', 'W', 'W', 'Q', 'U', 'P', 'K', 'K', 'G', 'C', 'D']",00:16:18,00:28:18
495,D,F,2009-01-01 17:34:36,00:52:44,2009-01-01 18:27:20,2009-01-01 18:28:36,00:24:00,2009-01-01 18:51:20,2009-01-01 18:58:36,0,"[495, 545, 559, 559, 545, -1, 547, 495, 547, -1, -1, -1, 546, 560, -1, 546, 560]","['D', 'E', 'E', 'D', 'C', 'G', 'L', 'F', 'B', 'F', 'K', 'P', 'U', 'U', 'Q', 'M', 'R']",00:07:16,00:01:16
